title,source_url,local_path,extraction_method,doi,journal,clean_path,cleaning_status,title_similarity
Macrophages inhibit Aspergillus fumigatus germination and neutrophil-mediated fungal killing.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6091969/,data\processed_text\Macrophages inhibit Aspergillus fumigatus germinat.txt,HTML_EXTRACTION,10.1371/journal.ppat.1007229,PLoS Pathog,data/clean_text/Macrophages inhibit Aspergillus fumigatus germinat.txt,cleaned,1.0
Contributions of spore secondary metabolites to UV-C protection and virulence vary in different Aspergillus fumigatus strains,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7029147/,data\processed_text\Contributions of spore secondary metabolites to UV.txt,HTML_EXTRACTION,10.1128/mBio.03415-19,mBio,data/clean_text/Contributions of spore secondary metabolites to UV.txt,cleaned,1.0
Regulation of hemocytes in Drosophila requires dappled cytochrome b5.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3092937/,data\processed_text\Regulation of hemocytes in Drosophila requires dap.txt,HTML_EXTRACTION,10.1007/s10528-010-9411-7,Biochem Genet,data/clean_text/Regulation of hemocytes in Drosophila requires dap.txt,cleaned,1.0
Light and gravity signals synergize in modulating plant development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4211383/,data\processed_text\Light and gravity signals synergize in modulating .txt,HTML_EXTRACTION,10.3389/fpls.2014.00563,Front Plant Sci,data/clean_text/Light and gravity signals synergize in modulating .txt,cleaned,1.0
A novel blue-light phototropic response is revealed in roots of Arabidopsis thaliana in microgravity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/,data\processed_text\A novel bluelight phototropic response is revealed.txt,HTML_EXTRACTION,10.1007/s00425-016-2581-8,Planta,data/clean_text/A novel bluelight phototropic response is revealed.txt,cleaned,1.0
Comparative transcriptomics indicate changes in cell wall organization and stress response in seedlings during spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5821596/,data\processed_text\Comparative transcriptomics indicate changes in ce.txt,HTML_EXTRACTION,10.3732/ajb.1700079,Am J Bot,data/clean_text/Comparative transcriptomics indicate changes in ce.txt,cleaned,1.0
RNAseq analysis of the response of Arabidopsis thaliana to fractional gravity under blue-light stimulation during spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889863/,data\processed_text\RNAseq analysis of the response of Arabidopsis tha.txt,HTML_EXTRACTION,10.3389/fpls.2019.01529,Front Plant Sci,data/clean_text/RNAseq analysis of the response of Arabidopsis tha.txt,cleaned,1.0
Comparison of Microgravity Analogs to Spaceflight in Studies of Plant Growth and Development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6908503/,data\processed_text\Comparison of Microgravity Analogs to Spaceflight .txt,HTML_EXTRACTION,10.3389/fpls.2019.01577,Front Plant Sci,data/clean_text/Comparison of Microgravity Analogs to Spaceflight .txt,cleaned,1.0
The importance of Earth reference controls in spaceflight-omics research: Characterization of nucleolin mutants from the Seedling Growth experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7607443/,data\processed_text\The importance of Earth reference controls in spac.txt,HTML_EXTRACTION,10.1016/j.isci.2020.101686,iScience,data/clean_text/The importance of Earth reference controls in spac.txt,cleaned,0.989
Red light enhances plant adaptation to spaceflight and Mars g-levels.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9605285/,data\processed_text\Red light enhances plant adaptation to spaceflight.txt,HTML_EXTRACTION,10.3390/life12101484,Life (Basel),data/clean_text/Red light enhances plant adaptation to spaceflight.txt,cleaned,0.993
EUK-134 ameliorates nNOS¬µ translocation and skeletal muscle fiber atrophy during short-term mechanical unloading.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3962621/,data\processed_text\EUK134 ameliorates nNOSµ translocation and skeleta.txt,HTML_EXTRACTION,10.1152/ajpregu.00371.2013,Am J Physiol Regul Integr Comp Physiol,data/clean_text/EUK134 ameliorates nNOSµ translocation and skeleta.txt,cleaned,1.0
MnSOD Overexpression Reduces Fibrosis and Pro-Apoptotic Signaling in the Aging Mouse Heart,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4462657/,data\processed_text\MnSOD Overexpression Reduces Fibrosis and ProApopt.txt,HTML_EXTRACTION,10.1093/gerona/glu090,J Gerontol A Biol Sci Med Sci,data/clean_text/MnSOD Overexpression Reduces Fibrosis and ProApopt.txt,cleaned,1.0
Lifelong wheel running exercise and mild caloric restriction attenuate nuclear EndoG in the aging plantaris muscle.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026643/,data\processed_text\Lifelong wheel running exercise and mild caloric r.txt,HTML_EXTRACTION,10.1016/j.exger.2015.06.007,Exp Gerontol,data/clean_text/Lifelong wheel running exercise and mild caloric r.txt,cleaned,1.0
Age-related alterations in the sarcolemmal environment are attenuated by lifelong caloric restriction and voluntary exercise.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026642/,data\processed_text\Agerelated alterations in the sarcolemmal environm.txt,HTML_EXTRACTION,10.1016/j.exger.2016.08.006,Exp Gerontol,data/clean_text/Agerelated alterations in the sarcolemmal environm.txt,cleaned,1.0
"The impact of SRT2104 on skeletal muscle mitochondrial function, redox biology, and loss of muscle mass in hindlimb unloaded rats.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10342025/,data\processed_text\The impact of SRT2104 on skeletal muscle mitochond.txt,HTML_EXTRACTION,10.3390/ijms241311135,Int J Mol Sci,data/clean_text/The impact of SRT2104 on skeletal muscle mitochond.txt,cleaned,1.0
Bioreactor development for skeletal muscle hypertrophy and atrophy by manipulating uniaxial cyclic strain: Proof of concept.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167039/,data\processed_text\Bioreactor development for skeletal muscle hypertr.txt,HTML_EXTRACTION,10.1038/s41526-023-00320-0,NPJ Microgravity,data/clean_text/Bioreactor development for skeletal muscle hypertr.txt,cleaned,1.0
CAMDLES: CFD-DEM Simulation of Microbial Communities in Spaceflight and Artificial Microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9144607/,data\processed_text\CAMDLES CFDDEM Simulation of Microbial Communities.txt,HTML_EXTRACTION,10.3390/life12050660,Life (Basel),data/clean_text/CAMDLES CFDDEM Simulation of Microbial Communities.txt,flagged,1.0
Hardware validation of the Advanced Plant Habitat on ISS: Canopy photosynthesis in reduced gravity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314936/,data\processed_text\Hardware validation of the Advanced Plant Habitat .txt,HTML_EXTRACTION,10.3389/fpls.2020.00673,Front Plant Sci,data/clean_text/Hardware validation of the Advanced Plant Habitat .txt,cleaned,1.0
Trimeric structure of (+)-pinoresinol-forming dirigent protein at 1.95 A resolution with three isolated active sites.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4340379/,data\processed_text\Trimeric structure of pinoresinolforming dirigent .txt,HTML_EXTRACTION,10.1074/jbc.M114.611780,J Biol Chem,data/clean_text/Trimeric structure of pinoresinolforming dirigent .txt,cleaned,0.978
New insights into lignification via network and multi-omics analyses of arogenate dehydratase knock-out mutants in Arabidopsis thaliana,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8185232/,data\processed_text\New insights into lignification via network and mu.txt,HTML_EXTRACTION,10.3389/fpls.2021.664250,Front Plant Sci,data/clean_text/New insights into lignification via network and mu.txt,cleaned,1.0
Functional consequences of radiation-induced oxidative stress in cultured neural stem cells and the brain exposed to charged particle irradiation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3936501/,data\processed_text\Functional consequences of radiationinduced oxidat.txt,HTML_EXTRACTION,10.1089/ars.2012.5134,Antioxid Redox Signal,data/clean_text/Functional consequences of radiationinduced oxidat.txt,cleaned,1.0
Network Analysis of Gene Transcriptions of Arabidopsis thaliana in Spaceflight Microgravity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996555/,data\processed_text\Network Analysis of Gene Transcriptions of Arabido.txt,HTML_EXTRACTION,10.3390/genes12030337,Genes (Basel),data/clean_text/Network Analysis of Gene Transcriptions of Arabido.txt,cleaned,1.0
Detection of Genes in Arabidopsis thaliana L. Responding to DNA Damage from Radiation and Other Stressors in Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8234954/,data\processed_text\Detection of Genes in Arabidopsis thaliana L Respo.txt,HTML_EXTRACTION,10.3390/genes12060938,Genes (Basel),data/clean_text/Detection of Genes in Arabidopsis thaliana L Respo.txt,flagged,1.0
"The Effect of spaceflight on mouse olfactory bulb volume, neurogenesis, and cell death indicates the protective effect of novel environment.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152162/,data\processed_text\The Effect of spaceflight on mouse olfactory bulb .txt,HTML_EXTRACTION,10.1152/japplphysiol.01174.2013,J Appl Physiol (1985),data/clean_text/The Effect of spaceflight on mouse olfactory bulb .txt,cleaned,1.0
"Effects of low-dose rate Œ≥-irradiation combined with simulated microgravity on markers of oxidative stress, DNA methylation potential, and remodeling in the mouse heart",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5498037/,data\processed_text\Effects of lowdose rate Œirradiation combined with.txt,HTML_EXTRACTION,10.1371/journal.pone.0180594,PLoS One,data/clean_text/Effects of lowdose rate Œirradiation combined with.txt,cleaned,1.0
Characterization of mouse ocular response to a 35-day spaceflight mission: Evidence of blood-retinal barrier disruption and ocular adaptations.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6547757/,data\processed_text\Characterization of mouse ocular response to a 35d.txt,HTML_EXTRACTION,10.1038/s41598-019-44696-0,Sci Rep,data/clean_text/Characterization of mouse ocular response to a 35d.txt,cleaned,1.0
Mice Exposed to Combined Chronic Low-Dose Irradiation and Modeled Microgravity Develop Long-Term Neurological Sequelae.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6747492/,data\processed_text\Mice Exposed to Combined Chronic LowDose Irradiati.txt,HTML_EXTRACTION,10.3390/ijms20174094,Int J Mol Sci,data/clean_text/Mice Exposed to Combined Chronic LowDose Irradiati.txt,cleaned,1.0
"Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,data\processed_text\Spaceflight influences gene expression photorecept.txt,HTML_EXTRACTION,10.1038/s41598-019-49453-x,Sci Rep,data/clean_text/Spaceflight influences gene expression photorecept.txt,cleaned,1.0
Evaluating ocular response in the retina and optic nerve head after single and fractionated high-energy protons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8400407/,data\processed_text\Evaluating ocular response in the retina and optic.txt,HTML_EXTRACTION,10.3390/life11080849,Life (Basel),data/clean_text/Evaluating ocular response in the retina and optic.txt,cleaned,1.0
Characterization of gene expression profiles in the mouse brain after 35 days of spaceflight mission.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9365836/,data\processed_text\Characterization of gene expression profiles in th.txt,HTML_EXTRACTION,10.1038/s41526-022-00217-4,NPJ Microgravity,data/clean_text/Characterization of gene expression profiles in th.txt,cleaned,1.0
A multi-omics longitudinal study of the murine retinal response to chronic low-dose irradiation and simulated microgravity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9547011/,data\processed_text\A multiomics longitudinal study of the murine reti.txt,HTML_EXTRACTION,10.1038/s41598-022-19360-9,Sci Rep,data/clean_text/A multiomics longitudinal study of the murine reti.txt,cleaned,1.0
Evidence of spaceflight-induced adverse effects on photoreceptors and retinal function in the mouse eye.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10138634/,data\processed_text\Evidence of spaceflightinduced adverse effects on .txt,HTML_EXTRACTION,10.3390/ijms24087362,Int J Mol Sci,data/clean_text/Evidence of spaceflightinduced adverse effects on .txt,cleaned,1.0
Routine omics collection is a golden opportunity for European human research in space and analog environments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9583032/,data\processed_text\Routine omics collection is a golden opportunity f.txt,HTML_EXTRACTION,10.1016/j.patter.2022.100550,Patterns (N Y),data/clean_text/Routine omics collection is a golden opportunity f.txt,cleaned,1.0
Spatial omics technologies at multimodal and single cell/subcellular level.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9746133/,data\processed_text\Spatial omics technologies at multimodal and singl.txt,HTML_EXTRACTION,10.1186/s13059-022-02824-6,Genome Biol,data/clean_text/Spatial omics technologies at multimodal and singl.txt,flagged,1.0
Genomic characterization and radiation tolerance of Naganishia kalamii sp. nov. and Cystobasidium onofrii sp. nov. from Mars 2020 mission assembly facilities.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10422843/,data\processed_text\Genomic characterization and radiation tolerance o.txt,HTML_EXTRACTION,10.1186/s43008-023-00119-4,IMA Fungus,data/clean_text/Genomic characterization and radiation tolerance o.txt,cleaned,1.0
"Genome and clonal hematopoiesis stability contrasts with immune, cfDNA, mitochondrial, and telomere length changes during short duration spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022651/,data\processed_text\Genome and clonal hematopoiesis stability contrast.txt,HTML_EXTRACTION,10.1093/pcmedi/pbae007,Precis Clin Med,data/clean_text/Genome and clonal hematopoiesis stability contrast.txt,cleaned,1.0
Molecular and physiologic changes in the SpaceX Inspiration4 civilian crew,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357997/,data\processed_text\Molecular and physiologic changes in the SpaceX In.txt,HTML_EXTRACTION,10.1038/s41586-024-07648-x,Nature,data/clean_text/Molecular and physiologic changes in the SpaceX In.txt,cleaned,0.987
Telomeric RNA (TERRA) increases in response to spaceflight and high-altitude climbing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167063/,data\processed_text\Telomeric RNA TERRA increases in response to space.txt,HTML_EXTRACTION,10.1038/s42003-024-06014-x,Commun Biol,data/clean_text/Telomeric RNA TERRA increases in response to space.txt,cleaned,1.0
Spatial multi-omics of human skin reveals KRAS and inflammatory responses to spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166909/,data\processed_text\Spatial multiomics of human skin reveals KRAS and .txt,HTML_EXTRACTION,10.1038/s41467-024-48625-2,Nat Commun,data/clean_text/Spatial multiomics of human skin reveals KRAS and .txt,cleaned,1.0
Longitudinal multi-omics analysis of host microbiome architecture and immune responses during short-term spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11222149/,data\processed_text\Longitudinal multiomics analysis of host microbiom.txt,HTML_EXTRACTION,10.1038/s41564-024-01635-8,Nat Microbiol,data/clean_text/Longitudinal multiomics analysis of host microbiom.txt,cleaned,1.0
Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,data\processed_text\Spatiotemporal expression and control of haemoglob.txt,HTML_EXTRACTION,10.1038/s41467-024-49289-8,Nat Commun,data/clean_text/Spatiotemporal expression and control of haemoglob.txt,cleaned,1.0
"Single-cell multi-ome and immune profiles of the Inspiration4 crew reveal conserved, cell-type, and sex-specific responses to spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166952/,data\processed_text\Singlecell multiome and immune profiles of the Ins.txt,HTML_EXTRACTION,10.1038/s41467-024-49211-2,Nat Commun,data/clean_text/Singlecell multiome and immune profiles of the Ins.txt,cleaned,1.0
